loss,accuracy,f1_score,roc_auc,average_precision,val_loss,val_accuracy,val_f1_score,val_roc_auc,val_average_precision,lr
2.2554540634155273,0.46840476989746094,0.21939034759998322,0.6574733257293701,0.5034921765327454,2.2075204849243164,0.31920528411865234,0.0,0.6115760803222656,0.38010138273239136,0.00035
1.9027396440505981,0.5766681432723999,0.42030078172683716,0.7661917209625244,0.6367055773735046,2.0081655979156494,0.308609277009964,0.0,0.7124895453453064,0.44193756580352783,0.00035
1.6403828859329224,0.620857298374176,0.5179581642150879,0.7984324097633362,0.705008327960968,1.8366690874099731,0.3178808093070984,0.0051775136962533,0.7025315761566162,0.43506336212158203,0.00035
1.4506577253341675,0.6380910277366638,0.5444433689117432,0.8143981099128723,0.7279298305511475,1.6597416400909424,0.41721853613853455,0.17133289575576782,0.7327759265899658,0.5090296268463135,0.00035
1.2907472848892212,0.6765355467796326,0.6048741340637207,0.8324149250984192,0.760113000869751,1.4789842367172241,0.6105960011482239,0.17534781992435455,0.7866687774658203,0.6724349856376648,0.00035
1.1798590421676636,0.6685815453529358,0.6126934289932251,0.8398832678794861,0.7683280110359192,1.362074613571167,0.6013244986534119,0.21883241832256317,0.8120062947273254,0.6804677248001099,0.0003166931
1.0962004661560059,0.6769774556159973,0.6344383358955383,0.8469354510307312,0.7767905592918396,1.33578622341156,0.49139073491096497,0.28567710518836975,0.8040760159492493,0.5636621713638306,0.00028655576
1.0269869565963745,0.6897923350334167,0.6578772664070129,0.8546698689460754,0.7890889048576355,1.2408918142318726,0.5523178577423096,0.3318716883659363,0.823002815246582,0.6228002309799194,0.00025928637
0.9835419058799744,0.6920017600059509,0.6579134464263916,0.8563026785850525,0.7888094186782837,1.144339680671692,0.6357616186141968,0.45289644598960876,0.8451909422874451,0.7040287256240845,0.00023461202
0.9465755820274353,0.689350426197052,0.658056914806366,0.8557400703430176,0.7920305132865906,1.0391312837600708,0.6728476881980896,0.5457842946052551,0.8584498763084412,0.7620874047279358,0.00021228574
0.91278076171875,0.7017233967781067,0.6710721254348755,0.8626468777656555,0.7973788976669312,0.9915043711662292,0.6728476881980896,0.6047970056533813,0.8607115745544434,0.7694827318191528,0.00019208409
0.8740954399108887,0.7127706408500671,0.6783058643341064,0.8696317076683044,0.8066953420639038,0.9048396348953247,0.7218543291091919,0.6700206398963928,0.8801484704017639,0.8175262212753296,0.00017380487
0.8547658920288086,0.7110030651092529,0.688755989074707,0.870109498500824,0.8097290396690369,0.8893697261810303,0.7086092829704285,0.6805492043495178,0.8687976002693176,0.8018836379051208,0.00015726515
0.8510773181915283,0.7039328217506409,0.6732553243637085,0.8651707768440247,0.8042958974838257,0.844453752040863,0.7205297946929932,0.7094806432723999,0.8768548965454102,0.8153284788131714,0.0001422994
0.8317717909812927,0.7118868827819824,0.6915097832679749,0.8711370825767517,0.8106656074523926,0.8230523467063904,0.7192053198814392,0.6989933252334595,0.8750853538513184,0.8175177574157715,0.00012875782
0.8168402910232544,0.7149801254272461,0.6921228170394897,0.8731109499931335,0.8127561211585999,0.7935639023780823,0.7258278131484985,0.7131399512290955,0.8813429474830627,0.8261594772338867,0.000116504896
0.800089955329895,0.7171895503997803,0.6918845772743225,0.8737488389015198,0.8148012757301331,0.7775377035140991,0.7523179054260254,0.7294970750808716,0.886684238910675,0.8410281538963318,0.00010541799
0.7979714274406433,0.7074679732322693,0.6910523176193237,0.8726130127906799,0.8144037127494812,0.7498700618743896,0.7086092829704285,0.7099193334579468,0.8856404423713684,0.8377895355224609,9.538614e-05
0.7836606502532959,0.7207247018814087,0.6953411102294922,0.8753845691680908,0.8166646957397461,0.7542698979377747,0.7178807854652405,0.7205474376678467,0.8828521370887756,0.8377906084060669,8.6308944e-05
0.7815122008323669,0.719840943813324,0.6968913078308105,0.8747269511222839,0.816399872303009,0.736146867275238,0.7430463433265686,0.7258462309837341,0.889016330242157,0.8433251976966858,7.809557e-05
0.7762048840522766,0.7193990349769592,0.6881325244903564,0.8741180300712585,0.8154224753379822,0.7573689818382263,0.7337748408317566,0.7205461263656616,0.8784627914428711,0.829793393611908,7.0663795e-05
0.7693182229995728,0.7136544585227966,0.6939748525619507,0.8761489987373352,0.8182547092437744,0.7467290759086609,0.739072859287262,0.7307555675506592,0.8840904831886292,0.8428590893745422,6.3939246e-05
0.7561742663383484,0.717631459236145,0.7034078240394592,0.8809965252876282,0.8219139575958252,0.7182062864303589,0.7377483248710632,0.7203086018562317,0.8884270787239075,0.8432521820068359,5.7854624e-05
0.755673348903656,0.7220503687858582,0.7107906341552734,0.8816011548042297,0.8237484097480774,0.7247779369354248,0.7403973340988159,0.7283392548561096,0.8858450055122375,0.8398994207382202,5.234903e-05
0.7458683252334595,0.7255855202674866,0.7107818126678467,0.8837209343910217,0.8251848816871643,0.7360184192657471,0.7377483248710632,0.7326235175132751,0.8828724026679993,0.8381251096725464,4.736736e-05
0.7500995397567749,0.7224922776222229,0.7046862840652466,0.8797590732574463,0.8204615116119385,0.7283835411071777,0.7178807854652405,0.703427255153656,0.8803712725639343,0.8325291872024536,4.285976e-05
0.7459591031074524,0.7167477011680603,0.7034399509429932,0.8807689547538757,0.8234785795211792,0.7162081003189087,0.7430463433265686,0.7378043532371521,0.8894317746162415,0.8451324701309204,3.8781116e-05
0.744730532169342,0.7185152173042297,0.6958359479904175,0.8789527416229248,0.8206711411476135,0.7349147796630859,0.7178807854652405,0.7151104807853699,0.8779080510139465,0.827410101890564,3.5090605e-05
0.7326663136482239,0.7348652482032776,0.7115826606750488,0.8849408030509949,0.8312504291534424,0.7139718532562256,0.7284768223762512,0.7135775685310364,0.883764922618866,0.8378795981407166,3.1751293e-05
0.7337854504585266,0.7220503687858582,0.7052602767944336,0.8834354877471924,0.8236485719680786,0.6952526569366455,0.7430463433265686,0.7331908941268921,0.8924870491027832,0.8465213179588318,2.8729759e-05
0.7491668462753296,0.7118868827819824,0.6990669965744019,0.8758777976036072,0.8170328140258789,0.7056743502616882,0.7364238500595093,0.70710289478302,0.8910713791847229,0.84516841173172,2.5995761e-05
0.7381569743156433,0.7171895503997803,0.6978463530540466,0.8794045448303223,0.8228214383125305,0.7160651683807373,0.7364238500595093,0.7258807420730591,0.8832504153251648,0.835275411605835,2.3521938e-05
0.7339677810668945,0.7247017025947571,0.7037815451622009,0.8818016052246094,0.8265079855918884,0.7081912159919739,0.739072859287262,0.7239853143692017,0.8862577080726624,0.8408130407333374,2.128353e-05
0.7304617166519165,0.7286787629127502,0.7097006440162659,0.8828970789909363,0.8280909061431885,0.7236936688423157,0.7245033383369446,0.7102940678596497,0.8808459639549255,0.8317028284072876,1.9258134e-05
0.7260922193527222,0.7255855202674866,0.7114763259887695,0.8837935924530029,0.8300467133522034,0.6940298676490784,0.7509933710098267,0.7249155640602112,0.8916425108909607,0.8467100858688354,1.742548e-05
0.7295214533805847,0.7189571261405945,0.7070406079292297,0.8832550048828125,0.8273738026618958,0.6844123601913452,0.7377483248710632,0.7405275106430054,0.8942784667015076,0.8522450923919678,1.5767228e-05
0.7181712985038757,0.729562520980835,0.7158744931221008,0.8861119747161865,0.8315914869308472,0.7102005481719971,0.739072859287262,0.7218757271766663,0.8870919346809387,0.838530421257019,1.4266778e-05
0.7252739667892456,0.7357490062713623,0.7158687114715576,0.8846302628517151,0.8293765783309937,0.6877320408821106,0.7417218685150146,0.730048418045044,0.8934807181358337,0.8497218489646912,1.2909114e-05
0.7292332649230957,0.7264692783355713,0.7071493268013,0.8829739093780518,0.8266145586967468,0.7039231657981873,0.7377483248710632,0.7173855900764465,0.887456476688385,0.8396627306938171,1.168065e-05
