createdDate,lastModifiedDate,createdBy,dtxsid,selected,casrn,compoundId,genericSubstanceId,preferredName,activeAssays,cpdataCount,isotope,molFormula,averageMass,monoisotopicMass,multicomponent,percentAssays,pubchemCount,pubmedCount,qcLevel,qcLevelDesc,sourcesCount,stereo,totalAssays,toxcastSelect,iupacName,smiles,inchiString,inchiKey,hasStructureImage,relatedSubstanceCount,relatedStructureCount,endpointName,ac50,hitc,logAc50,scaledTop,top,bmad,maxMedVal,maxMedConc,_links
,,,DTXSID0021832,False,99-97-8,1832.0,21832,"N,N,4-Trimethylaniline",11,123.0,0.0,C9H13N,135.21,135.104799423,0,2.0,145.0,59.0,1,"Level 1: Expert curated, highest confidence in accuracy and consistency of unique chemical identifiers",83,0.0,577,11/577,"N,N,4-Trimethylaniline",CN(C)C1=CC=C(C)C=C1,"InChI=1S/C9H13N/c1-8-4-6-9(7-5-8)10(2)3/h4-7H,1-3H3",GYVGXEWAOAAJEU-UHFFFAOYSA-N,True,,,OT_ER_ERaERb_1440,50.0,0,1.6989700043360187,0.032191451116226524,0.6438290223245305,1.9126859945497534,2.30332522303325,1.0,"{'self': {'href': 'http://ccte-api-ccd.epa.gov/ccdapp2/assay-list-details/65fb56d1a6d0b67997f62813'}, 'assay-list-detail': {'href': 'http://ccte-api-ccd.epa.gov/ccdapp2/assay-list-details/65fb56d1a6d0b67997f62813{?projection}', 'templated': True}}"
,,,DTXSID0021965,False,120-82-1,1965.0,21965,"1,2,4-Trichlorobenzene",26,48.0,0.0,C6H3Cl3,181.44,179.9300332,0,4.0,160.0,100.0,1,"Level 1: Expert curated, highest confidence in accuracy and consistency of unique chemical identifiers",118,0.0,616,26/616,"1,2,4-Trichlorobenzene",ClC1=CC(Cl)=C(Cl)C=C1,InChI=1S/C6H3Cl3/c7-4-1-2-5(8)6(9)3-4/h1-3H,PBKONEOXTCPAFI-UHFFFAOYSA-N,True,1.0,,OT_ER_ERaERb_1440,50.0,0,1.6989700043360187,4.382226861545528E-12,8.764453723091057e-11,1.9126859945497534,1.07512783532188,-0.522878745280338,"{'self': {'href': 'http://ccte-api-ccd.epa.gov/ccdapp2/assay-list-details/65fb56d2a6d0b67997f637a3'}, 'assay-list-detail': {'href': 'http://ccte-api-ccd.epa.gov/ccdapp2/assay-list-details/65fb56d2a6d0b67997f637a3{?projection}', 'templated': True}}"
,,,DTXSID0021969,False,121-33-5,1969.0,21969,4-Hydroxy-3-methoxybenzaldehyde,20,1143.0,0.0,C8H8O3,152.149,152.047344118,0,3.0,246.0,829.0,1,"Level 1: Expert curated, highest confidence in accuracy and consistency of unique chemical identifiers",109,0.0,590,20/590,4-Hydroxy-3-methoxybenzaldehyde,COC1=C(O)C=CC(C=O)=C1,"InChI=1S/C8H8O3/c1-11-8-4-6(5-9)2-3-7(8)10/h2-5,10H,1H3",MWOOGOJBHIARFG-UHFFFAOYSA-N,True,1.0,,OT_ER_ERaERb_1440,50.0,0,1.6989700043360187,9.331631953116767E-12,1.8663263906233533e-10,1.9126859945497534,0.731599823710884,1.0,"{'self': {'href': 'http://ccte-api-ccd.epa.gov/ccdapp2/assay-list-details/65fb56d2a6d0b67997f637fe'}, 'assay-list-detail': {'href': 'http://ccte-api-ccd.epa.gov/ccdapp2/assay-list-details/65fb56d2a6d0b67997f637fe{?projection}', 'templated': True}}"
,,,DTXSID0021961,False,119-61-9,1961.0,21961,Benzophenone,21,94.0,0.0,C13H10O,182.222,182.073164942,0,4.0,209.0,456.0,1,"Level 1: Expert curated, highest confidence in accuracy and consistency of unique chemical identifiers",129,0.0,590,21/590,Diphenylmethanone,O=C(C1=CC=CC=C1)C1=CC=CC=C1,"InChI=1S/C13H10O/c14-13(11-7-3-1-4-8-11)12-9-5-2-6-10-12/h1-10H
",RWCCWEUUXYIKHB-UHFFFAOYSA-N,True,,,OT_ER_ERaERb_1440,50.0,1,1.6989700043360187,1.2689909019104666,25.379818038209333,1.9126859945497534,26.4431893200323,2.0,"{'self': {'href': 'http://ccte-api-ccd.epa.gov/ccdapp2/assay-list-details/65fb56d2a6d0b67997f63356'}, 'assay-list-detail': {'href': 'http://ccte-api-ccd.epa.gov/ccdapp2/assay-list-details/65fb56d2a6d0b67997f63356{?projection}', 'templated': True}}"
,,,DTXSID0022353,False,92-04-6,818149.0,22353,"3-Chloro[1,1′-biphenyl]-4-ol",106,,0.0,C12H9ClO,204.65,204.0341926,0,26.0,36.0,2.0,1,"Level 1: Expert curated, highest confidence in accuracy and consistency of unique chemical identifiers",50,0.0,402,106/402,"2-Chloro[1,1'-biphenyl]-4-ol",OC1=C(Cl)C=C(C=C1)C1=CC=CC=C1,"InChI=1S/C12H9ClO/c13-11-8-10(6-7-12(11)14)9-4-2-1-3-5-9/h1-8,14H
",BZWMYDJJDBFAPE-UHFFFAOYSA-N,True,1.0,1.0,OT_ER_ERaERb_1440,15.888660653941642,1,1.2010872895851024,5.367778460400308,107.35556920800616,1.9126859945497534,107.570870819895,1.47712125471966,"{'self': {'href': 'http://ccte-api-ccd.epa.gov/ccdapp2/assay-list-details/65fb56d2a6d0b67997f64b7c'}, 'assay-list-detail': {'href': 'http://ccte-api-ccd.epa.gov/ccdapp2/assay-list-details/65fb56d2a6d0b67997f64b7c{?projection}', 'templated': True}}"
,,,DTXSID0022014,False,150-78-7,2014.0,22014,Hydroquinone dimethyl ether,0,1.0,0.0,C8H10O2,138.166,138.068079562,0,0.0,154.0,18.0,1,"Level 1: Expert curated, highest confidence in accuracy and consistency of unique chemical identifiers",73,0.0,345,0/345,"1,4-Dimethoxybenzene",COC1=CC=C(OC)C=C1,"InChI=1S/C8H10O2/c1-9-7-3-5-8(10-2)6-4-7/h3-6H,1-2H3",OHBQPCCCRFSCAX-UHFFFAOYSA-N,True,,,OT_ER_ERaERb_1440,50.0,0,1.6989700043360187,2.5158986437038993E-12,5.0317972874077985e-11,1.9126859945497534,0.63678043810494,-0.522878745280338,"{'self': {'href': 'http://ccte-api-ccd.epa.gov/ccdapp2/assay-list-details/65fb56d2a6d0b67997f63d5b'}, 'assay-list-detail': {'href': 'http://ccte-api-ccd.epa.gov/ccdapp2/assay-list-details/65fb56d2a6d0b67997f63d5b{?projection}', 'templated': True}}"
,,,DTXSID0022018,False,298-04-4,2018.0,22018,Disulfoton,51,23.0,0.0,C8H19O2PS3,274.39,274.028480372,0,7.0,106.0,102.0,1,"Level 1: Expert curated, highest confidence in accuracy and consistency of unique chemical identifiers",111,0.0,731,51/731,"O,O-Diethyl S-[2-(ethylsulfanyl)ethyl] phosphorodithioate",CCOP(=S)(OCC)SCCSCC,"InChI=1S/C8H19O2PS3/c1-4-9-11(12,10-5-2)14-8-7-13-6-3/h4-8H2,1-3H3
",DOFZAZXDOSGAJZ-UHFFFAOYSA-N,True,4.0,4.0,OT_ER_ERaERb_1440,19.999999999999893,0,1.3010299956639788,0.36687030429025147,7.337406085805029,1.9126859945497534,7.67728365384616,1.60205999132796,"{'self': {'href': 'http://ccte-api-ccd.epa.gov/ccdapp2/assay-list-details/65fb56d2a6d0b67997f63efd'}, 'assay-list-detail': {'href': 'http://ccte-api-ccd.epa.gov/ccdapp2/assay-list-details/65fb56d2a6d0b67997f63efd{?projection}', 'templated': True}}"
,,,DTXSID0022480,False,620-17-7,2480.0,22480,3-Ethylphenol,5,,0.0,C8H10O,122.167,122.073164942,0,1.0,127.0,4.0,1,"Level 1: Expert curated, highest confidence in accuracy and consistency of unique chemical identifiers",73,0.0,351,5/351,3-Ethylphenol,CCC1=CC=CC(O)=C1,"InChI=1S/C8H10O/c1-2-7-4-3-5-8(9)6-7/h3-6,9H,2H2,1H3",HMNKTRSOROOSPP-UHFFFAOYSA-N,True,,,OT_ER_ERaERb_1440,50.0,0,1.6989700043360187,0.35677659605057827,7.135531921011565,1.9126859945497534,6.92188162169798,2.0,"{'self': {'href': 'http://ccte-api-ccd.epa.gov/ccdapp2/assay-list-details/65fb56d2a6d0b67997f65157'}, 'assay-list-detail': {'href': 'http://ccte-api-ccd.epa.gov/ccdapp2/assay-list-details/65fb56d2a6d0b67997f65157{?projection}', 'templated': True}}"
,,,DTXSID0022436,False,126-00-1,2436.0,22436,"4,4-Bis(4-hydroxyphenyl)valeric acid",28,,0.0,C17H18O4,286.327,286.12050906,0,6.0,117.0,,1,"Level 1: Expert curated, highest confidence in accuracy and consistency of unique chemical identifiers",53,0.0,507,28/507,"4,4-Bis(4-hydroxyphenyl)pentanoic acid",CC(CCC(O)=O)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,"InChI=1S/C17H18O4/c1-17(11-10-16(20)21,12-2-6-14(18)7-3-12)13-4-8-15(19)9-5-13/h2-9,18-19H,10-11H2,1H3,(H,20,21)
",VKOUCJUTMGHNOR-UHFFFAOYSA-N,True,,,OT_ER_ERaERb_1440,60.12121793345025,1,1.7790277699258334,4.174321642932032,83.48643285864064,1.9126859945497534,82.9280563474761,2.0,"{'self': {'href': 'http://ccte-api-ccd.epa.gov/ccdapp2/assay-list-details/65fb56d2a6d0b67997f65020'}, 'assay-list-detail': {'href': 'http://ccte-api-ccd.epa.gov/ccdapp2/assay-list-details/65fb56d2a6d0b67997f65020{?projection}', 'templated': True}}"
,,,DTXSID0022519,False,59-30-3,2519.0,22519,Folic acid,17,94.0,0.0,C19H19N7O6,441.404,441.13968136,0,3.0,341.0,28638.0,1,"Level 1: Expert curated, highest confidence in accuracy and consistency of unique chemical identifiers",82,1.0,615,17/615,"N-(4-{[(2-Amino-4-oxo-1,4-dihydropteridin-6-yl)methyl]amino}benzoyl)-L-glutamic acid",NC1=NC(=O)C2=C(N1)N=CC(CNC1=CC=C(C=C1)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=N2,"InChI=1S/C19H19N7O6/c20-19-25-15-14(17(30)26-19)23-11(8-22-15)7-21-10-3-1-9(2-4-10)16(29)24-12(18(31)32)5-6-13(27)28/h1-4,8,12,21H,5-7H2,(H,24,29)(H,27,28)(H,31,32)(H3,20,22,25,26,30)/t12-/m0/s1
",OVBPIULPVIDEAO-LBPRGKRZSA-N,True,3.0,3.0,OT_ER_ERaERb_1440,50.0,0,1.6989700043360187,0.042406087075745245,0.8481217415149049,1.9126859945497534,1.92483959670027,-0.522878745280338,"{'self': {'href': 'http://ccte-api-ccd.epa.gov/ccdapp2/assay-list-details/65fb56d2a6d0b67997f65350'}, 'assay-list-detail': {'href': 'http://ccte-api-ccd.epa.gov/ccdapp2/assay-list-details/65fb56d2a6d0b67997f65350{?projection}', 'templated': True}}"
,,,DTXSID0023113,False,90-05-1,3113.0,23113,2-Methoxyphenol,2,2.0,0.0,C7H8O2,124.139,124.052429498,0,1.0,246.0,1091.0,1,"Level 1: Expert curated, highest confidence in accuracy and consistency of unique chemical identifiers",94,0.0,353,2/353,2-Methoxyphenol,COC1=C(O)C=CC=C1,"InChI=1S/C7H8O2/c1-9-7-5-3-2-4-6(7)8/h2-5,8H,1H3",LHGVFZTZFXWLCP-UHFFFAOYSA-N,True,1.0,,OT_ER_ERaERb_1440,50.0,0,1.6989700043360187,0.0011664303131395544,0.02332860626279109,1.9126859945497534,1.13700096874522,2.0,"{'self': {'href': 'http://ccte-api-ccd.epa.gov/ccdapp2/assay-list-details/65fb56d2a6d0b67997f668be'}, 'assay-list-detail': {'href': 'http://ccte-api-ccd.epa.gov/ccdapp2/assay-list-details/65fb56d2a6d0b67997f668be{?projection}', 'templated': True}}"
,,,DTXSID0022777,False,169590-42-5,2777.0,22777,Celecoxib,254,,0.0,C17H14F3N3O2S,381.37,381.075882366,0,40.0,283.0,,1,"Level 1: Expert curated, highest confidence in accuracy and consistency of unique chemical identifiers",75,0.0,635,254/635,4-[5-(4-Methylphenyl)-3-(trifluoromethyl)-1H-pyrazol-1-yl]benzene-1-sulfonamide,CC1=CC=C(C=C1)C1=CC(=NN1C1=CC=C(C=C1)S(N)(=O)=O)C(F)(F)F,"InChI=1S/C17H14F3N3O2S/c1-11-2-4-12(5-3-11)15-10-16(17(18,19)20)22-23(15)13-6-8-14(9-7-13)26(21,24)25/h2-10H,1H3,(H2,21,24,25)
",RZEKVGVHFLEQIL-UHFFFAOYSA-N,True,4.0,4.0,OT_ER_ERaERb_1440,3.320043986595535,0,0.5211438376224613,1.372212297711616,27.444245954232322,1.9126859945497534,92.7230046948357,1.47712125471966,"{'self': {'href': 'http://ccte-api-ccd.epa.gov/ccdapp2/assay-list-details/65fb56d2a6d0b67997f65d72'}, 'assay-list-detail': {'href': 'http://ccte-api-ccd.epa.gov/ccdapp2/assay-list-details/65fb56d2a6d0b67997f65d72{?projection}', 'templated': True}}"
