loss,accuracy,f1_score,roc_auc,average_precision,val_loss,val_accuracy,val_f1_score,val_roc_auc,val_average_precision,lr
8.074555397033691,0.4737785756587982,0.4517311453819275,0.6340979337692261,0.453317791223526,1.8461309671401978,0.3900662362575531,0.28159162402153015,0.6152846217155457,0.3991243243217468,0.00072
4.119346618652344,0.5208426713943481,0.5078738331794739,0.6819277405738831,0.5081900954246521,3.8539061546325684,0.3271523118019104,0.1885250061750412,0.6170685291290283,0.37911391258239746,0.00072
3.1134192943573,0.535420835018158,0.5232930183410645,0.6969544887542725,0.5269824862480164,2.71514892578125,0.3298013210296631,0.18417155742645264,0.6885867714881897,0.439445436000824,0.00072
2.5805037021636963,0.5457193851470947,0.5351775884628296,0.7108414173126221,0.5528038740158081,1.5106229782104492,0.4370861053466797,0.3348815441131592,0.7305418848991394,0.5136795043945312,0.00072
2.0042755603790283,0.5658897161483765,0.558890700340271,0.7421279549598694,0.5961646437644958,2.4741780757904053,0.4258278012275696,0.3234502673149109,0.7086537480354309,0.47699984908103943,0.00072
1.9245860576629639,0.5625280141830444,0.5458250641822815,0.7396580576896667,0.5960758924484253,0.8553746342658997,0.5966887474060059,0.553196370601654,0.8040062785148621,0.6845411658287048,0.00065148296
1.6009153127670288,0.5804572105407715,0.5740630030632019,0.7643328309059143,0.6357516646385193,1.5067124366760254,0.41920530796051025,0.29970595240592957,0.7421157956123352,0.5376290082931519,0.00058948615
1.3847928047180176,0.6064544916152954,0.5970914363861084,0.7787980437278748,0.6614099144935608,1.2517491579055786,0.4596026539802551,0.361503005027771,0.7958393096923828,0.5985461473464966,0.00053338916
1.3092749118804932,0.6042133569717407,0.5978556871414185,0.7819502949714661,0.6720772385597229,0.9742742776870728,0.5589404106140137,0.4630242884159088,0.8275585174560547,0.6863174438476562,0.00048263048
1.2260128259658813,0.6077991724014282,0.6031949520111084,0.78823322057724,0.6786379218101501,0.8179439306259155,0.6708609461784363,0.6500166058540344,0.8191878199577332,0.7289178967475891,0.00043670213
1.1688588857650757,0.6190049052238464,0.6096211671829224,0.7964757084846497,0.6834198236465454,0.970906138420105,0.5927152037620544,0.5464354157447815,0.8407595753669739,0.7045410871505737,0.00039514442
1.0888359546661377,0.6199014186859131,0.6132680773735046,0.7990248203277588,0.6992489099502563,0.8517540693283081,0.5847682356834412,0.522671639919281,0.8192250728607178,0.6957440376281738,0.00035754146
1.0396572351455688,0.624159574508667,0.6152248382568359,0.8025479912757874,0.701897382736206,0.782573938369751,0.5827814340591431,0.5190384984016418,0.8246111869812012,0.7221837043762207,0.0003235169
1.047853946685791,0.6326759457588196,0.6248571872711182,0.8060910105705261,0.7104947566986084,0.8171474933624268,0.5675496459007263,0.4710400402545929,0.8428836464881897,0.719778835773468,0.0002927302
1.0069462060928345,0.6255042552947998,0.6209904551506042,0.8084316253662109,0.7133134603500366,0.7437730431556702,0.6079469919204712,0.5608158707618713,0.8457245826721191,0.7467044591903687,0.00026487323
0.9509580731391907,0.637158215045929,0.6233453154563904,0.8138497471809387,0.7180449962615967,0.7397115230560303,0.5940397381782532,0.50541090965271,0.8595102429389954,0.7502076625823975,0.00023966722
0.9400675892829895,0.6337965130805969,0.6247048377990723,0.8114026188850403,0.722213089466095,0.787838876247406,0.5927152037620544,0.5006287693977356,0.861020565032959,0.7385815978050232,0.00021685987
0.9325777888298035,0.64007169008255,0.6303070783615112,0.8146973252296448,0.7245853543281555,0.844532310962677,0.5774834156036377,0.48036178946495056,0.8536341786384583,0.7254343628883362,0.00019622293
0.9175885915756226,0.642536997795105,0.636427104473114,0.8165486454963684,0.7269200086593628,0.7606983184814453,0.5960264801979065,0.5204864144325256,0.8609703183174133,0.7473812103271484,0.00017754985
0.8991038203239441,0.6530703902244568,0.6470897197723389,0.8244282603263855,0.7391348481178284,0.7307794094085693,0.625165581703186,0.527884304523468,0.8521248698234558,0.7546718120574951,0.00016065376
0.8779118657112122,0.6461228132247925,0.6382361650466919,0.8227346539497375,0.7376616597175598,0.7348060607910156,0.6066225171089172,0.5025756359100342,0.8530418276786804,0.7481289505958557,0.00014536553
0.8776833415031433,0.6476916074752808,0.6444957852363586,0.8246006965637207,0.7419746518135071,0.8529139757156372,0.565562903881073,0.4478490352630615,0.8401277661323547,0.702889621257782,0.00013153217
0.8304156064987183,0.6562079787254333,0.648834764957428,0.8339478969573975,0.7570294141769409,0.8726613521575928,0.5456953644752502,0.4505803883075714,0.8482678532600403,0.6926125288009644,0.00011901523
0.8589406609535217,0.6479157209396362,0.6365620493888855,0.8244820237159729,0.7374091744422913,0.7909008264541626,0.5682119131088257,0.47802019119262695,0.8468189239501953,0.7201144695281982,0.00010768944
0.8485022783279419,0.6494845151901245,0.6430155634880066,0.8281158804893494,0.7464969754219055,0.7783915400505066,0.5920529961585999,0.4856243133544922,0.8561115264892578,0.7322376370429993,9.7441436e-05
